customer_id,signup_date,company_size,industry,country,plan_type,contract_length,monthly_revenue,total_revenue,payment_method,payment_failures,discount_received,monthly_active_days,feature_adoption_score,support_tickets_count,login_frequency,session_duration_avg,api_calls_count,days_since_last_login,feature_usage_decline,customer_health_score,nps_score,product_feedback_submitted,churned,churn_date,retention_campaign_received
CUST_00146,2023-04-06,Large,Technology,USA,Free,Month-to-month,0.0,0.0,Credit Card,1,0,7.0,39.0,5,,2.0,31,10.2,0,60.4,36.0,0,0,,0
CUST_00147,2024-04-29,Small,Education,Australia,Enterprise,Multi-year,1048.89,10845.73,Invoice,0,0,11.0,77.8,2,,10.4,82,1.4,1,50.8,14.0,1,0,,0
CUST_00148,2024-02-11,Medium,Retail,USA,Enterprise,Multi-year,893.43,7795.76,Invoice,1,1,8.0,69.8,2,1.5,16.9,163,8.4,0,62.8,100.0,0,0,,0
CUST_00149,2023-08-19,Small,Finance,USA,Pro,Annual,177.35,2895.07,Credit Card,0,0,13.0,68.5,0,4.9,26.7,331,1.0,0,74.0,-51.0,0,0,,0
CUST_00150,2024-10-16,Large,Education,USA,Enterprise,Multi-year,990.89,1725.82,Credit Card,0,1,13.0,71.5,2,2.1,27.1,15,4.2,1,52.4,0.0,0,0,,0
CUST_00151,2023-06-20,Small,Retail,USA,Free,Month-to-month,0.0,0.0,Credit Card,0,1,9.0,69.9,2,1.2,54.4,48,7.1,0,64.9,,0,0,,0
CUST_00152,2024-06-24,Large,Finance,Canada,Free,Month-to-month,0.0,0.0,Invoice,0,0,17.0,54.0,0,7.9,2.3,102,3.2,0,78.9,32.0,0,0,,0
CUST_00153,2023-02-05,Small,Technology,USA,Free,Month-to-month,0.0,0.0,PayPal,0,1,16.0,45.0,2,2.2,1.7,158,0.0,0,79.0,-14.0,1,0,,0
CUST_00154,2024-06-08,Small,Education,USA,Free,Month-to-month,0.0,0.0,Credit Card,0,0,,76.4,3,2.0,23.8,8,6.6,0,69.7,29.0,0,0,,0
CUST_00155,2023-06-09,Enterprise,Retail,Australia,Pro,Annual,178.1,3124.84,Credit Card,0,0,13.0,64.5,2,1.6,29.7,152,5.8,1,51.6,27.0,0,0,,0
CUST_00156,2024-11-29,Medium,Retail,USA,Enterprise,Multi-year,967.48,819.25,Credit Card,0,1,10.0,66.5,2,3.7,17.1,268,1.0,0,69.5,99.0,0,0,,0
CUST_00157,2023-08-31,Small,Retail,USA,Free,Month-to-month,0.0,0.0,PayPal,0,0,17.0,68.7,5,5.3,33.1,139,5.1,0,77.9,-47.0,0,0,,0
CUST_00158,2023-03-27,Enterprise,Finance,USA,Basic,Month-to-month,49.37,1112.38,Credit Card,0,0,16.0,58.3,3,3.1,20.0,49,1.1,0,78.5,-11.0,0,0,,0
CUST_00159,2024-07-31,Small,Education,USA,Basic,Month-to-month,53.64,326.47,Credit Card,0,0,14.0,92.1,8,5.2,15.0,121,3.7,0,74.2,40.0,1,0,,0
CUST_00160,2024-11-12,Small,Technology,UK,Free,Month-to-month,0.0,0.0,Credit Card,1,0,9.0,71.6,0,1.0,28.1,90,5.6,0,65.7,-32.0,0,0,,0
CUST_00161,2024-07-10,Enterprise,Technology,USA,Enterprise,Multi-year,1065.67,5756.27,Invoice,0,1,16.0,85.4,0,5.2,15.9,207,3.0,0,77.5,19.0,1,0,,0
CUST_00162,2024-07-27,Small,Technology,Canada,Basic,Month-to-month,46.79,192.88,PayPal,0,0,14.0,87.3,1,0.6,21.2,138,14.3,0,68.8,-30.0,0,0,,1
CUST_00163,2024-10-07,Large,Technology,UK,Basic,Month-to-month,45.33,103.91,Credit Card,0,1,10.0,79.9,4,4.1,38.1,142,7.7,0,66.2,-56.0,0,0,,0
CUST_00164,2023-01-28,Small,Healthcare,Canada,Free,Month-to-month,0.0,0.0,Credit Card,0,0,11.0,48.2,2,0.7,27.4,160,13.4,0,64.8,5.0,0,0,,0
CUST_00165,2024-09-11,Large,Technology,Germany,Basic,Month-to-month,47.46,161.58,PayPal,3,1,16.0,74.4,1,4.9,30.9,19,1.4,0,78.3,39.0,1,0,,0
CUST_00166,2024-07-09,Medium,Technology,USA,Pro,Annual,202.09,970.67,Credit Card,1,0,5.0,74.4,3,2.9,40.0,36,6.4,0,59.3,-3.0,1,0,,0
CUST_00167,2023-12-06,Enterprise,Technology,Canada,Basic,Month-to-month,48.74,751.84,PayPal,0,0,15.0,81.3,3,2.2,10.8,36,4.7,0,75.1,28.0,0,0,,0
CUST_00168,2023-11-27,Medium,Retail,Australia,Free,Month-to-month,0.0,0.0,Invoice,0,0,13.0,65.0,2,1.6,38.6,15,3.2,0,72.9,-14.0,1,0,,0
CUST_00169,2024-10-01,Small,Healthcare,Germany,Basic,Month-to-month,48.98,149.69,Invoice,0,0,11.0,60.4,4,4.5,27.1,94,0.4,0,71.3,18.0,0,0,,0
CUST_00170,2024-05-20,Medium,Healthcare,Canada,Pro,Annual,188.43,1477.83,Invoice,0,1,22.0,78.4,4,4.4,52.0,14,2.6,0,86.7,-11.0,0,0,,0
CUST_00171,2023-12-14,Small,Retail,USA,Free,Month-to-month,0.0,0.0,Credit Card,2,1,10.0,66.7,1,5.8,53.8,52,0.6,1,49.7,59.0,0,0,,0
CUST_00172,2024-04-17,Large,Healthcare,USA,Free,Month-to-month,0.0,0.0,Credit Card,1,0,9.0,83.7,4,0.8,37.8,51,5.8,1,45.6,59.0,1,0,,1
CUST_00173,2023-08-19,Large,Finance,USA,Free,Month-to-month,0.0,0.0,Credit Card,1,0,11.0,94.1,1,9.0,3.2,266,0.2,0,71.4,37.0,0,0,,1
CUST_00174,2023-07-09,Medium,Education,Germany,Enterprise,Multi-year,1006.39,15961.53,PayPal,0,0,14.0,85.1,2,2.5,27.0,62,2.1,1,54.9,35.0,0,0,,1
CUST_00175,2023-08-13,Large,Technology,UK,Free,Month-to-month,0.0,0.0,Credit Card,1,1,17.0,65.4,2,1.9,1.5,18,1.9,1,59.6,27.0,1,0,,0
CUST_00176,2024-01-20,Small,Finance,UK,Free,Month-to-month,0.0,0.0,Credit Card,1,0,,63.6,2,2.5,29.3,47,9.3,0,68.4,14.0,0,0,,0
CUST_00177,2024-01-12,Medium,Healthcare,Canada,Pro,Annual,204.91,2289.39,Invoice,0,1,12.0,81.7,3,2.8,48.3,391,0.2,0,72.9,-31.0,0,0,,0
CUST_00178,2023-10-10,Small,Retail,USA,Pro,Annual,237.73,3013.33,Credit Card,0,1,11.0,73.0,0,4.2,23.1,136,6.2,0,68.4,31.0,0,0,,0
CUST_00179,2024-09-24,Medium,Retail,USA,Basic,Month-to-month,54.57,185.22,Credit Card,0,1,12.0,38.0,0,4.2,22.7,113,7.1,0,69.4,43.0,0,0,,0
CUST_00180,2024-09-19,Small,Technology,Germany,Pro,Annual,184.72,492.33,Credit Card,0,1,19.0,86.2,2,0.6,1.4,98,1.3,0,82.8,100.0,0,0,,1
CUST_00181,2023-09-16,Large,Retail,Australia,Basic,Month-to-month,40.38,467.53,Credit Card,0,0,12.0,65.0,2,1.8,28.8,437,0.0,0,73.0,-42.0,0,0,,0
CUST_00182,2023-12-25,Small,Retail,UK,Free,Month-to-month,0.0,0.0,Invoice,1,0,11.0,64.2,0,3.6,44.2,82,3.3,1,49.8,72.0,1,0,,0
CUST_00183,2024-12-10,Medium,Technology,USA,Basic,Month-to-month,51.36,46.26,Credit Card,0,0,12.0,54.9,1,1.7,30.9,71,2.1,0,71.9,72.0,0,0,,0
CUST_00184,2024-03-31,Small,Technology,UK,Basic,Month-to-month,51.61,421.31,Credit Card,0,1,12.0,81.9,1,3.1,8.5,125,4.3,0,70.9,34.0,0,0,,1
CUST_00185,2024-02-15,Large,Retail,USA,Free,Month-to-month,0.0,0.0,Invoice,0,0,13.0,58.5,0,2.8,14.8,71,2.7,1,53.2,100.0,0,0,,1
CUST_00186,2024-10-10,Small,Technology,USA,Free,Month-to-month,0.0,0.0,Credit Card,0,0,13.0,95.7,2,3.8,,29,3.2,0,72.9,54.0,1,0,,0
CUST_00187,2023-11-14,Medium,Technology,USA,Enterprise,Multi-year,1014.63,14809.55,Credit Card,2,0,,72.9,1,2.0,11.3,75,0.6,0,78.7,60.0,0,0,,0
CUST_00188,2024-11-07,Small,Technology,UK,Basic,Month-to-month,50.72,51.63,Invoice,0,0,7.0,77.7,0,3.2,34.0,67,5.2,0,62.9,-8.0,0,1,2024-12-17,0
CUST_00189,2023-08-13,Large,Technology,USA,Basic,Month-to-month,59.03,904.49,Credit Card,0,0,11.0,87.1,0,4.0,27.4,71,2.9,0,70.1,48.0,1,0,,0
CUST_00190,2023-08-22,Small,Technology,USA,Enterprise,Multi-year,1080.44,18566.64,Invoice,1,0,11.0,98.8,2,0.2,34.0,90,1.0,1,51.0,-33.0,0,0,,1
CUST_00191,2024-11-14,Large,Finance,Australia,Free,Month-to-month,0.0,0.0,PayPal,0,1,14.0,71.3,3,5.1,30.4,59,0.9,0,75.5,23.0,0,0,,0
CUST_00192,2024-10-25,Small,Finance,Australia,Free,Month-to-month,0.0,0.0,Credit Card,2,0,13.0,94.3,3,2.4,33.5,153,9.0,0,70.0,89.0,0,0,,0
CUST_00193,2024-01-09,Large,Education,USA,Pro,Annual,204.05,2021.26,Credit Card,1,0,13.0,75.8,1,3.0,13.9,17,5.3,0,71.9,100.0,1,0,,0
CUST_00194,2024-11-02,Small,Technology,USA,Free,Month-to-month,0.0,0.0,Credit Card,1,1,11.0,85.9,2,1.8,4.9,49,2.7,1,50.1,33.0,0,0,,0
CUST_00195,2024-08-30,Small,Healthcare,Australia,Pro,Annual,176.62,679.34,PayPal,1,1,17.0,85.5,2,0.3,24.4,6,2.1,0,79.4,-20.0,0,0,,0
CUST_00196,2024-04-16,Medium,Education,Australia,Pro,Annual,211.28,1519.48,Credit Card,0,1,13.0,71.5,1,3.2,32.7,16,5.8,1,51.6,25.0,0,0,,0
CUST_00197,2023-08-21,Small,Education,UK,Free,Month-to-month,0.0,0.0,Credit Card,0,0,10.0,79.5,0,2.5,17.0,95,12.1,0,63.9,0.0,1,0,,0
CUST_00198,2024-11-22,Small,Finance,Canada,Free,Month-to-month,0.0,0.0,Credit Card,0,0,15.0,76.4,1,5.3,40.6,183,9.8,0,72.6,23.0,0,0,,0
CUST_00199,2023-04-23,Enterprise,Finance,USA,Basic,Month-to-month,49.65,986.02,Invoice,0,1,13.0,80.3,3,1.7,34.4,247,5.1,1,52.0,-7.0,1,0,,0
CUST_00200,2024-05-11,Enterprise,Healthcare,Australia,Pro,Annual,188.3,1552.32,Credit Card,1,0,17.0,74.9,4,3.9,44.6,129,2.6,1,59.2,-12.0,0,0,,1
CUST_00201,2024-03-17,Large,Education,Australia,Basic,Month-to-month,55.04,521.99,PayPal,0,0,8.0,21.0,5,3.4,24.7,117,3.8,0,65.1,78.0,0,0,,0
CUST_00202,2024-07-17,Small,Technology,Canada,Free,Month-to-month,0.0,0.0,Credit Card,0,0,17.0,87.0,1,,11.6,230,5.2,0,77.9,17.0,1,0,,0
CUST_00203,2023-09-25,Small,Finance,Germany,Basic,Month-to-month,49.89,640.6,Credit Card,1,0,14.0,96.4,3,1.8,23.2,86,2.6,1,54.7,,1,0,,1
CUST_00204,2024-05-24,Medium,Retail,USA,Basic,Month-to-month,43.27,301.53,Credit Card,3,0,9.0,42.3,0,4.6,28.4,24,1.9,0,67.6,15.0,0,0,,0
CUST_00205,2024-01-21,Small,Finance,USA,Pro,Annual,221.54,2485.58,PayPal,0,1,10.0,57.6,0,4.0,26.3,29,3.7,1,48.2,-29.0,1,0,,1
CUST_00206,2024-01-22,Enterprise,Retail,USA,Free,Month-to-month,0.0,0.0,PayPal,0,0,12.0,28.1,1,0.7,8.4,189,2.4,0,71.8,49.0,0,0,,0
CUST_00207,2023-04-23,Small,Retail,USA,Enterprise,Multi-year,1087.9,20300.14,Invoice,0,0,13.0,71.5,1,1.2,31.9,114,22.5,0,63.2,45.0,0,0,,1
CUST_00208,2024-09-04,Enterprise,Technology,Australia,Basic,Month-to-month,49.37,147.84,Credit Card,0,0,16.0,53.1,1,4.8,15.6,203,5.9,1,56.1,-10.0,0,0,,1
CUST_00209,2024-09-16,Medium,Finance,Australia,Free,Month-to-month,0.0,0.0,Credit Card,0,0,8.0,51.5,3,4.2,27.5,156,0.8,0,66.6,-1.0,0,0,,0
CUST_00210,2023-03-22,Large,Healthcare,Australia,Basic,Month-to-month,47.58,1149.74,Invoice,2,0,6.0,65.0,2,,18.8,25,2.7,0,62.7,-49.0,0,0,,0
CUST_00211,2024-11-29,Small,Retail,USA,Basic,Month-to-month,50.62,51.26,PayPal,1,0,8.0,58.4,6,4.6,8.6,12,0.8,0,66.6,74.0,0,1,2024-12-31,0
CUST_00212,2023-04-23,Large,Retail,Australia,Pro,Annual,217.96,4558.23,Credit Card,0,1,9.0,95.6,1,4.0,38.4,6,14.7,0,61.2,,0,0,,0
CUST_00213,2023-01-02,Small,Retail,USA,Enterprise,Multi-year,951.36,19668.16,Invoice,2,0,9.0,81.0,2,,39.5,130,3.9,0,66.6,100.0,1,0,,0
CUST_00214,2024-10-03,Medium,Technology,USA,Enterprise,Multi-year,1037.39,2740.79,Invoice,2,0,3.0,77.8,0,2.7,66.3,123,3.3,1,37.9,-9.0,0,0,,1
CUST_00215,2023-08-08,Large,Retail,UK,Free,Month-to-month,0.0,0.0,PayPal,1,0,14.0,73.9,3,1.6,25.9,41,0.1,0,75.9,,0,0,,0
CUST_00216,2024-07-19,Small,Healthcare,USA,Free,Month-to-month,0.0,0.0,Invoice,0,0,12.0,86.4,2,1.0,31.6,102,8.3,0,68.9,-9.0,1,0,,0
CUST_00217,2023-08-13,Medium,Healthcare,Germany,Enterprise,Multi-year,933.32,10309.08,PayPal,0,0,10.0,84.2,2,4.9,12.3,143,20.2,0,59.9,22.0,0,0,,1
CUST_00218,2024-01-20,Medium,Finance,USA,Pro,Annual,184.87,2018.91,Invoice,0,0,12.0,81.4,0,2.0,42.7,32,3.8,1,51.1,-3.0,0,0,,0
CUST_00219,2024-02-07,Small,Retail,UK,Free,Month-to-month,0.0,0.0,Credit Card,1,0,8.0,85.7,0,5.2,30.4,94,2.0,0,66.0,,0,0,,0
CUST_00220,2024-09-29,Medium,Retail,Australia,Pro,Annual,170.07,578.2,Credit Card,1,0,11.0,85.2,5,3.2,21.8,125,4.6,0,69.2,33.0,1,0,,0
CUST_00221,2023-05-10,Small,Healthcare,UK,Pro,Annual,201.06,3931.37,Invoice,0,0,10.0,93.5,2,2.9,43.2,93,1.2,1,49.4,10.0,0,0,,1
CUST_00222,2023-02-22,Small,Education,UK,Free,Month-to-month,0.0,0.0,Credit Card,1,0,12.0,41.8,3,5.5,44.0,152,2.4,1,51.8,48.0,0,0,,0
CUST_00223,2024-11-14,Medium,Technology,USA,Enterprise,Multi-year,1011.67,887.14,Credit Card,0,0,14.0,71.8,0,4.4,21.9,22,0.2,0,75.9,43.0,0,0,,0
CUST_00224,2024-12-30,Medium,Finance,USA,Basic,Month-to-month,59.23,64.07,Credit Card,2,1,17.0,71.5,2,1.0,,107,5.7,0,77.7,4.0,0,0,,0
CUST_00225,2024-11-02,Small,Healthcare,UK,Basic,Month-to-month,41.43,59.94,Invoice,1,1,16.0,63.0,2,4.6,21.0,50,6.3,0,75.9,-21.0,1,0,,0
CUST_00226,2024-12-10,Large,Education,Germany,Pro,Annual,175.23,171.44,Invoice,0,0,16.0,83.1,0,0.3,33.7,149,4.5,1,56.8,95.0,0,0,,0
CUST_00227,2024-02-20,Large,Technology,Germany,Free,Month-to-month,0.0,0.0,Credit Card,1,1,13.0,77.5,3,9.3,23.3,171,5.3,0,71.9,24.0,0,0,,0
CUST_00228,2023-09-04,Medium,Finance,UK,Pro,Annual,147.42,2687.99,Invoice,1,0,9.0,81.5,2,2.7,37.8,31,2.6,0,67.2,0.0,0,0,,0
CUST_00229,2024-03-14,Medium,Education,UK,Pro,Annual,200.97,1733.74,Credit Card,0,0,10.0,45.9,3,6.0,20.3,153,2.2,0,68.9,43.0,0,0,,0
CUST_00230,2023-07-22,Small,Education,Australia,Free,Month-to-month,0.0,0.0,Invoice,1,1,15.0,84.0,0,4.7,49.3,279,0.7,0,77.2,-29.0,0,0,,0
CUST_00231,2023-07-03,Large,Education,Canada,Basic,Month-to-month,38.33,448.35,Credit Card,0,0,,88.7,0,4.3,36.7,33,11.3,1,44.3,-11.0,0,0,,0
CUST_00232,2023-05-03,Medium,Finance,Australia,Pro,Annual,192.23,4219.39,PayPal,0,0,11.0,83.2,1,3.2,32.2,39,0.3,1,51.4,18.0,0,0,,1
CUST_00233,2024-02-05,Small,Retail,Canada,Enterprise,Multi-year,1001.65,9016.61,Credit Card,2,0,9.0,53.4,3,1.7,5.0,4,5.4,0,65.8,-27.0,0,0,,0
CUST_00234,2023-10-21,Medium,Healthcare,Germany,Enterprise,Multi-year,1031.52,12148.68,PayPal,0,0,19.0,68.7,3,5.0,35.0,7,3.5,0,81.7,51.0,0,0,,0
CUST_00235,2023-10-07,Small,Healthcare,Australia,Free,Month-to-month,0.0,0.0,PayPal,1,0,18.0,95.1,1,0.6,0.7,21,1.6,1,61.2,34.0,0,0,,0
CUST_00236,2024-09-01,Small,Technology,Australia,Pro,Annual,210.35,644.36,Credit Card,2,0,19.0,78.8,4,4.5,25.7,353,3.0,0,82.0,-14.0,1,0,,0
CUST_00237,2023-07-17,Medium,Retail,USA,Free,Month-to-month,0.0,0.0,Credit Card,0,0,8.0,86.5,4,7.4,48.0,571,1.6,0,66.2,15.0,0,0,,0
CUST_00238,2024-05-25,Medium,Finance,USA,Free,Month-to-month,0.0,0.0,Credit Card,0,1,10.0,24.5,0,4.5,39.0,26,12.0,0,64.0,-61.0,0,1,2024-08-31,0
CUST_00239,2023-05-24,Medium,Finance,Canada,Basic,Month-to-month,55.14,946.82,Credit Card,0,0,13.0,85.3,5,2.6,56.2,56,17.1,0,65.9,22.0,0,0,,0
CUST_00240,2024-08-31,Medium,Healthcare,USA,Free,Month-to-month,0.0,0.0,PayPal,1,0,12.0,44.4,0,1.7,52.6,156,1.3,0,72.4,19.0,1,0,,0
CUST_00241,2023-07-20,Enterprise,Technology,USA,Enterprise,Multi-year,865.4,10509.31,Invoice,2,0,,69.1,1,0.9,2.5,240,21.6,0,66.7,100.0,1,0,,0
CUST_00242,2023-05-04,Medium,Technology,Germany,Pro,Annual,203.59,3612.72,Credit Card,0,0,10.0,92.6,1,,17.9,60,3.8,0,68.1,53.0,0,0,,0
CUST_00243,2023-07-06,Medium,Finance,UK,Basic,Month-to-month,44.6,893.26,Invoice,0,0,17.0,58.9,2,3.4,42.8,56,12.9,1,54.0,0.0,0,0,,0
CUST_00244,2023-11-22,Small,Retail,USA,Basic,Month-to-month,44.06,651.08,Credit Card,0,0,10.0,48.6,1,1.7,2.6,127,1.6,0,69.2,64.0,1,0,,0
CUST_00245,2024-04-08,Small,Technology,UK,Enterprise,Multi-year,1022.15,7336.32,Credit Card,0,0,17.0,44.4,4,,27.3,86,1.0,1,60.0,29.0,0,0,,0
CUST_00246,2023-12-15,Small,Retail,USA,Free,Month-to-month,0.0,0.0,Invoice,0,0,17.0,82.9,1,5.1,40.0,427,3.3,0,78.8,-1.0,0,0,,0
CUST_00247,2024-10-21,Medium,Retail,Australia,Free,Month-to-month,0.0,0.0,Credit Card,0,0,11.0,48.6,1,3.4,39.9,48,5.6,0,68.7,44.0,0,0,,0
CUST_00248,2024-02-07,Large,Retail,Australia,Basic,Month-to-month,47.2,315.22,Invoice,1,0,10.0,66.2,1,6.2,0.4,99,1.3,0,69.3,77.0,0,0,,0
CUST_00249,2023-12-12,Small,Healthcare,Australia,Basic,Month-to-month,43.54,487.55,PayPal,1,1,17.0,67.6,2,,53.5,10,11.3,1,54.8,,0,0,,0
CUST_00250,2024-05-25,Small,Retail,USA,Enterprise,Multi-year,1111.0,7796.09,Credit Card,0,1,13.0,85.3,1,4.5,37.2,162,8.6,1,50.2,0.0,1,0,,0
CUST_00251,2023-05-27,Small,Technology,USA,Free,Month-to-month,0.0,0.0,PayPal,0,1,17.0,78.4,2,2.7,23.3,39,1.6,0,79.7,-20.0,0,0,,0
CUST_00252,2023-05-28,Small,Finance,USA,Basic,Month-to-month,44.46,1008.43,Invoice,0,0,8.0,57.1,2,5.3,40.9,21,0.2,0,66.9,-44.0,1,0,,0
CUST_00253,2024-12-11,Enterprise,Retail,USA,Pro,Annual,198.0,236.62,Invoice,1,1,13.0,60.4,0,,12.9,2,2.8,1,53.1,,1,0,,1
CUST_00254,2024-05-03,Medium,Education,Canada,Pro,Annual,192.62,1880.85,Credit Card,1,0,14.0,56.0,0,2.5,42.1,89,5.0,1,53.5,49.0,0,0,,0
CUST_00255,2024-10-01,Small,Technology,UK,Pro,Annual,183.29,630.77,Credit Card,0,0,14.0,67.7,2,6.5,41.6,115,11.6,0,70.2,100.0,0,0,,0
CUST_00256,2024-07-04,Large,Healthcare,USA,Basic,Month-to-month,44.68,244.95,PayPal,3,0,11.0,67.3,3,0.6,34.5,8,3.2,0,69.9,94.0,0,0,,0
CUST_00257,2023-12-04,Large,Education,USA,Free,Month-to-month,0.0,0.0,Credit Card,1,0,10.0,75.4,2,2.3,45.5,44,1.7,0,69.1,-5.0,0,0,,0
CUST_00258,2024-10-02,Medium,Education,USA,Enterprise,Multi-year,888.51,2623.56,Credit Card,1,1,12.0,92.6,2,0.7,6.1,103,5.6,0,70.2,49.0,1,0,,0
CUST_00259,2024-04-17,Small,Technology,Australia,Free,Month-to-month,0.0,0.0,Credit Card,0,0,13.0,70.4,1,5.4,52.2,6,0.0,0,74.5,51.0,1,0,,0
CUST_00260,2023-05-31,Medium,Healthcare,USA,Pro,Annual,192.14,4496.12,Credit Card,1,0,12.0,83.5,3,4.2,25.9,0,4.6,0,70.7,56.0,0,0,,0
CUST_00261,2024-02-19,Small,Technology,USA,Enterprise,Multi-year,1203.26,11665.92,Invoice,1,0,14.0,51.3,4,3.3,8.4,38,0.4,1,55.8,26.0,0,0,,0
CUST_00262,2023-10-25,Large,Retail,USA,Basic,Month-to-month,52.18,791.09,Credit Card,0,1,20.0,83.3,3,,21.1,121,0.1,0,84.9,41.0,0,0,,0
CUST_00263,2024-09-02,Medium,Finance,UK,Enterprise,Multi-year,1025.73,4894.15,Credit Card,1,0,8.0,40.0,2,1.2,25.4,8,16.9,0,58.5,-4.0,0,0,,0
CUST_00264,2023-09-20,Medium,Retail,USA,Free,Month-to-month,0.0,0.0,Credit Card,1,0,15.0,44.6,1,4.2,,218,4.1,0,75.4,-43.0,0,1,2024-05-25,0
CUST_00265,2023-05-24,Small,Education,Canada,Enterprise,Multi-year,967.21,17388.96,Credit Card,0,1,17.0,81.1,3,5.2,13.6,19,3.4,0,78.8,37.0,0,0,,0
CUST_00266,2023-12-12,Small,Education,Canada,Pro,Annual,169.95,1393.4,Credit Card,1,1,10.0,89.4,0,1.4,29.6,23,2.2,1,48.9,58.0,1,0,,1
CUST_00267,2024-09-15,Small,Education,USA,Free,Month-to-month,0.0,0.0,Credit Card,0,0,13.0,85.6,5,6.2,28.7,31,5.7,0,71.6,71.0,0,0,,0
CUST_00268,2024-07-25,Enterprise,Technology,USA,Pro,Annual,177.32,948.09,PayPal,0,0,16.0,69.2,2,2.5,10.6,152,6.3,0,75.8,-9.0,1,0,,0
CUST_00269,2023-01-02,Small,Technology,Germany,Enterprise,Multi-year,837.99,22080.3,Invoice,0,0,13.0,85.8,0,3.6,43.5,14,4.6,0,72.2,-11.0,0,0,,0
CUST_00270,2023-10-31,Small,Healthcare,Australia,Basic,Month-to-month,48.59,623.58,Credit Card,1,1,11.0,85.3,1,2.7,1.3,72,10.6,0,66.2,43.0,0,0,,0
CUST_00271,2023-09-11,Enterprise,Healthcare,USA,Pro,Annual,166.78,1977.89,PayPal,1,1,14.0,85.7,4,3.3,25.4,94,6.0,0,73.0,87.0,0,0,,0
CUST_00272,2024-10-13,Medium,Technology,USA,Pro,Annual,205.06,354.81,PayPal,2,0,13.0,53.9,3,2.8,29.0,94,5.4,1,51.8,-34.0,0,0,,1
CUST_00273,2024-03-28,Large,Finance,USA,Pro,Annual,195.41,1934.87,Credit Card,1,0,8.0,41.8,4,5.9,32.7,8,4.6,1,44.7,69.0,1,0,,0
CUST_00274,2023-02-06,Small,Education,Canada,Basic,Month-to-month,56.73,1489.5,Credit Card,0,0,7.0,75.8,3,2.4,48.7,89,2.8,0,64.1,-29.0,0,0,,0
CUST_00275,2023-06-09,Medium,Education,Germany,Pro,Annual,204.42,4579.61,Invoice,0,0,14.0,83.8,0,1.5,13.6,35,4.4,1,53.8,17.0,1,0,,0
CUST_00276,2023-01-09,Small,Technology,Canada,Basic,Month-to-month,43.48,1128.92,Credit Card,1,0,8.0,50.8,0,7.7,50.0,84,3.2,0,65.4,32.0,0,0,,0
CUST_00277,2023-08-21,Large,Finance,USA,Basic,Month-to-month,42.35,600.49,Invoice,0,1,12.0,89.2,5,3.5,44.8,2,0.4,0,72.8,-14.0,1,0,,0
CUST_00278,2023-04-09,Small,Healthcare,Canada,Free,Month-to-month,0.0,0.0,Invoice,0,1,,73.6,3,2.1,34.5,162,5.7,0,74.7,-8.0,0,0,,0
CUST_00279,2024-10-20,Medium,Education,Germany,Enterprise,Multi-year,909.6,1574.61,PayPal,0,0,12.0,85.4,1,3.9,32.0,45,2.7,0,71.6,-50.0,0,0,,0
CUST_00280,2023-07-27,Large,Healthcare,USA,Basic,Month-to-month,45.72,735.8,Credit Card,0,0,11.0,56.0,2,5.6,37.2,20,4.3,0,69.4,-20.0,0,1,2024-08-21,0
CUST_00281,2023-05-11,Medium,Education,Germany,Free,Month-to-month,0.0,0.0,Invoice,1,0,,65.2,2,3.9,24.6,159,12.3,0,62.4,1.0,0,0,,0
CUST_00282,2024-02-08,Medium,Retail,Canada,Free,Month-to-month,0.0,0.0,Credit Card,0,1,10.0,70.6,5,,10.5,267,0.9,1,49.6,37.0,1,0,,1
CUST_00283,2023-06-01,Small,Education,USA,Free,Month-to-month,0.0,0.0,Invoice,0,0,9.0,88.6,5,1.1,3.6,110,5.3,0,65.9,7.0,1,0,,0
CUST_00284,2023-02-23,Small,Retail,USA,Free,Month-to-month,0.0,0.0,PayPal,1,1,13.0,49.2,0,2.1,14.0,195,4.5,1,52.3,51.0,0,1,2023-11-23,0
CUST_00285,2023-04-30,Medium,Education,USA,Basic,Month-to-month,49.34,1352.9,Credit Card,2,1,10.0,64.0,2,2.2,3.3,61,8.0,0,66.0,100.0,0,0,,0
CUST_00286,2024-11-03,Medium,Retail,Canada,Enterprise,Multi-year,990.47,1110.44,Credit Card,1,0,18.0,77.0,3,0.2,34.9,42,13.0,0,75.5,-48.0,0,0,,0
CUST_00287,2024-09-19,Enterprise,Finance,UK,Free,Month-to-month,0.0,0.0,Invoice,0,0,18.0,65.8,1,3.6,42.3,7,0.4,0,81.8,12.0,1,0,,0
CUST_00288,2024-08-09,Large,Technology,UK,Enterprise,Multi-year,1079.85,4685.16,Credit Card,0,0,18.0,70.8,1,3.7,40.7,14,8.7,0,77.7,3.0,0,0,,0
CUST_00289,2024-09-16,Medium,Education,USA,Free,Month-to-month,0.0,0.0,Credit Card,1,0,10.0,98.5,4,6.2,29.2,42,3.3,0,68.4,16.0,0,0,,0
CUST_00290,2024-02-24,Large,Technology,Germany,Pro,Annual,188.98,1752.42,PayPal,0,0,14.0,86.7,1,4.3,6.9,78,11.7,1,50.2,25.0,0,0,,1
CUST_00291,2024-02-26,Small,Finance,USA,Pro,Annual,218.35,1935.98,Invoice,0,0,13.0,58.1,3,0.7,5.2,38,5.0,1,52.0,-11.0,0,0,,0
